,Sample ID,Sampling month average,Sampling month,SRTd,COD,NH4N,TP,Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
862,USOK01A,,105.0,17.5,,22.6,,38.8828125,19.953125,4.34375,3.55078125,1.70703125,0.3359375,1.6523437500000002,1.11328125,15.5859375,0.6875,2.03125,0.24609375,0.14453125,0.16015625,0.78125,0.25390625,1.44140625,0.25,0.04296875,0.027343750000000003,0.04296875,0.07421875,0.2734375,0.05859375,0.01171875,0.29296875,0.125,0.046875,0.45312499999999994,0.359375,0.15625,0.51171875,0.6171875,0.171875,0.10546875,0.05468750000000001,0.0859375,1.203125,0.1484375,0.16015625,0.09375,0.1640625,0.05468750000000001,0.0234375,0.10937500000000001,0.140625,0.0390625,1.00390625,0.140625,0.01953125,0.06640625
863,USOK01B,,105.0,17.5,,22.6,,36.51953125,27.26953125,4.58984375,4.171875,1.41015625,0.29296875,1.0546875,1.7031250000000002,10.03515625,0.6015625,2.08203125,0.48046875,0.16015625,0.23828125,0.66796875,0.31640625,1.0,0.265625,0.11328124999999999,0.05468750000000001,0.05859375,0.14453125,0.1171875,0.08984375,0.027343750000000003,0.25390625,0.0859375,0.0390625,0.15625,0.45703125,0.17578125,0.36328125,0.41796875,0.0859375,0.03515625,0.12890625,0.05859375,1.8124999999999998,0.1015625,0.078125,0.2109375,0.2109375,0.04296875,0.04296875,0.10546875,0.13671875,0.0390625,1.19921875,0.19921875,0.027343750000000003,0.0703125
864,USOK01C,,105.0,17.5,,22.6,,37.8515625,20.31640625,4.4765625,4.6484375,1.59375,0.421875,1.72265625,1.3984375,12.0,0.796875,2.421875,0.41796875,0.16796875,0.1796875,0.90234375,0.28515625,1.44140625,0.32421875,0.08203125,0.0390625,0.05468750000000001,0.10937500000000001,0.32421875,0.09765625,0.0390625,0.43750000000000006,0.13671875,0.05078125,0.65625,0.43750000000000006,0.171875,0.42578125000000006,0.7578125,0.23828125,0.10937500000000001,0.140625,0.1015625,1.32421875,0.17578125,0.22265624999999997,0.171875,0.16796875,0.046875,0.04296875,0.12890625,0.12109375,0.05468750000000001,1.44140625,0.1953125,0.03515625,0.09375
865,USOK02A,,102.0,29.5,,35.0,,35.33203125,25.81640625,5.58984375,6.65625,2.09765625,0.4765625,3.34765625,1.0,2.74609375,0.9804687499999999,2.05078125,0.375,0.2109375,0.15234375,0.58203125,0.171875,1.25,0.18359375,0.046875,0.203125,0.0,0.10546875,0.56640625,0.08203125,0.234375,0.390625,0.296875,0.027343750000000003,0.03125,1.15625,0.41796875,0.015625,2.55859375,0.12109375,0.0,0.21484375000000003,0.07421875,2.57421875,0.12109375,0.12890625,0.30859375,0.31640625,0.015625,0.03125,0.11328124999999999,0.0703125,0.1796875,0.19140625,0.1015625,0.0078125,0.27734375
866,USOK02B,,102.0,29.5,,35.0,,32.08984375,29.34375,5.87890625,6.671874999999999,2.203125,0.49609375,3.0078125,1.17578125,2.671875,0.7890625,2.28125,0.40234375,0.1640625,0.1875,0.546875,0.26171875,0.9765625,0.22265624999999997,0.0625,0.12109375,0.01953125,0.1328125,0.5625,0.05468750000000001,0.140625,0.484375,0.25,0.05078125,0.03515625,1.41015625,0.375,0.00390625,1.625,0.11328124999999999,0.0078125,0.1953125,0.05078125,2.70703125,0.18359375,0.18359375,0.34375,0.38671875,0.015625,0.06640625,0.13671875,0.04296875,0.12890625,0.28515625,0.1484375,0.01953125,0.28515625
867,USOK02C,,102.0,29.5,,35.0,,33.87109375,28.48046875,5.41015625,6.761718749999999,2.19921875,0.51171875,3.05859375,0.9765625,3.23046875,0.796875,2.1015625,0.28125,0.15625,0.1953125,0.54296875,0.22265624999999997,1.25,0.17578125,0.0390625,0.11328124999999999,0.0234375,0.09765625,0.828125,0.0625,0.171875,0.37109375,0.296875,0.03125,0.06640625,1.19140625,0.3984375,0.01171875,1.57421875,0.1171875,0.00390625,0.10937500000000001,0.1015625,2.2734375,0.18359375,0.2109375,0.265625,0.3359375,0.01953125,0.05078125,0.0703125,0.09765625,0.09375,0.15234375,0.19140625,0.0,0.22265624999999997
868,USOK03A,,72.0,24.0,,24.9,,33.8125,34.02734375,4.75390625,5.5234375,1.62890625,0.3125,2.4453125,0.35546875,3.1015625,0.5703125,1.9609374999999998,0.69921875,0.34375,0.2890625,1.09375,0.27734375,0.7109375,0.15625,0.17578125,0.04296875,0.03515625,0.06640625,0.20703125,0.03125,0.03515625,0.2734375,0.18359375,0.03515625,0.0859375,1.2265625,0.4765625,0.015625,1.375,0.0859375,0.01953125,0.2421875,0.265625,1.6679687499999998,0.21484375000000003,0.1796875,0.09765625,0.13671875,0.01953125,0.0234375,0.05859375,0.3125,0.046875,0.1953125,0.03125,0.01953125,0.05468750000000001
869,USOK03B,,72.0,24.0,,24.9,,35.5859375,26.859375000000004,5.23828125,7.57421875,1.7656249999999998,0.41015625,2.89453125,0.3125,4.05078125,0.8671875000000001,1.78515625,0.67578125,0.33203125,0.28515625,1.3203125,0.17578125,1.27734375,0.16796875,0.15625,0.03125,0.0390625,0.05468750000000001,0.58984375,0.046875,0.09765625,0.26171875,0.234375,0.01171875,0.23046875,0.9492187500000001,0.6171875,0.01171875,2.36328125,0.22265624999999997,0.0078125,0.1171875,0.2734375,0.86328125,0.23046875,0.1484375,0.125,0.10937500000000001,0.0234375,0.00390625,0.0390625,0.296875,0.03125,0.12890625,0.01171875,0.01953125,0.07421875
870,USOK03C,,72.0,24.0,,24.9,,34.51171875,28.8515625,5.12109375,6.324218750000001,1.8007812500000002,0.44140624999999994,2.828125,0.3359375,3.2695312499999996,0.8203125,1.97265625,0.70703125,0.42578125000000006,0.23828125,1.11328125,0.13671875,1.21875,0.16015625,0.18359375,0.0390625,0.0390625,0.09375,0.47265625,0.05468750000000001,0.16015625,0.26953125,0.1875,0.0234375,0.20703125,0.91796875,0.62109375,0.015625,3.3710937500000004,0.23046875,0.01171875,0.17578125,0.23828125,1.015625,0.22656249999999997,0.171875,0.1328125,0.1640625,0.027343750000000003,0.015625,0.08203125,0.28515625,0.0703125,0.140625,0.0234375,0.00390625,0.05078125
871,USOK03D,,70.0,24.0,,24.9,,34.6328125,28.40625,5.09375,7.417968749999999,1.4609375,0.39453125,2.6640625,0.296875,3.3320312499999996,0.6875,1.875,0.6328125,0.29296875,0.22265624999999997,1.296875,0.19921875,1.078125,0.15625,0.1171875,0.03125,0.0859375,0.078125,0.3125,0.0390625,0.0625,0.35546875,0.2578125,0.03515625,0.125,1.390625,0.609375,0.01171875,3.4335937499999996,0.17578125,0.01171875,0.17578125,0.23046875,0.6328125,0.2890625,0.27734375,0.1953125,0.16796875,0.027343750000000003,0.01953125,0.078125,0.203125,0.078125,0.21484375000000003,0.046875,0.0078125,0.08203125
872,USOK03E,,70.0,24.0,,24.9,,30.484375000000004,31.1328125,1.5390625,6.515625,1.94921875,0.4140625,3.1171875,0.39453125,3.296875,0.88671875,2.296875,0.390625,0.3359375,0.296875,1.421875,0.26953125,0.66015625,0.18359375,0.203125,0.0390625,0.0703125,0.10937500000000001,0.33984375,0.05859375,0.10546875,0.3828125,0.5,0.0390625,0.1484375,2.703125,0.9492187500000001,0.05078125,3.80078125,0.16015625,0.0078125,0.8828124999999999,0.5859375,1.21484375,0.20703125,0.29296875,0.234375,0.43750000000000006,0.04296875,0.01171875,0.027343750000000003,0.33203125,0.10937500000000001,0.2421875,0.03515625,0.01171875,0.078125
873,USOK03F,,70.0,24.0,,24.9,,30.3515625,32.52734375,1.64453125,6.289062500000001,2.34765625,0.39453125,3.296875,0.49609375,3.6484375,0.8125,2.41796875,0.5078125,0.44140624999999994,0.3359375,1.34375,0.25390625,0.5703125,0.16015625,0.28515625,0.04296875,0.05859375,0.05078125,0.34375,0.1171875,0.07421875,0.265625,0.48046875,0.03515625,0.1015625,2.47265625,0.9921875,0.05468750000000001,1.98046875,0.1796875,0.00390625,0.45703125,0.734375,1.3046875,0.14453125,0.10546875,0.20703125,0.484375,0.0703125,0.015625,0.027343750000000003,0.5390625,0.10546875,0.2421875,0.08203125,0.0234375,0.078125
874,USOK03G,,70.0,24.0,,24.9,,33.0625,28.59375,1.6367187500000002,6.22265625,1.94921875,0.5,2.8671875,0.4609375,5.71875,0.71484375,1.9101562499999998,0.72265625,0.84765625,0.17578125,1.6640625,0.29296875,0.75390625,0.125,0.015625,0.0390625,0.05468750000000001,0.11328124999999999,0.4921875,0.0625,0.05859375,0.23046875,0.56640625,0.0234375,0.125,2.7734375,0.9804687499999999,0.015625,1.46484375,0.17578125,0.015625,0.26171875,0.77734375,1.4140625,0.25,0.13671875,0.1015625,0.3125,0.04296875,0.0234375,0.1484375,0.5625,0.0859375,0.37890625,0.015625,0.01171875,0.05078125
875,USOK03H,,70.0,24.0,,24.9,,33.91796875,27.5703125,1.45703125,6.62109375,2.0859375,0.44140624999999994,2.7421875,0.4765625,5.69921875,0.6953125,1.8632812499999998,0.71875,0.796875,0.1875,1.79296875,0.28125,0.4765625,0.15234375,0.03125,0.05468750000000001,0.03515625,0.11328124999999999,0.40234375,0.08984375,0.05859375,0.2109375,0.51171875,0.01953125,0.1484375,3.24609375,1.046875,0.015625,1.44140625,0.19921875,0.0078125,0.2890625,0.84765625,1.02734375,0.15625,0.1796875,0.22265624999999997,0.34375,0.0390625,0.03515625,0.01953125,0.734375,0.08203125,0.31640625,0.01953125,0.03125,0.046875
876,USOK03I,,70.0,24.0,,24.9,,34.38671875,27.09765625,1.52734375,6.421875000000001,2.16796875,0.44921874999999994,2.9140625,0.45312499999999994,5.828125,0.62109375,2.17578125,0.75,0.921875,0.20703125,1.7148437499999998,0.2421875,0.44531249999999994,0.13671875,0.0234375,0.03515625,0.0390625,0.0859375,0.3828125,0.171875,0.04296875,0.2421875,0.58203125,0.03515625,0.125,2.88671875,1.10546875,0.0234375,1.09765625,0.12890625,0.027343750000000003,0.20703125,0.921875,1.0546875,0.16796875,0.2109375,0.140625,0.3671875,0.03125,0.0078125,0.078125,0.8125,0.06640625,0.28515625,0.05078125,0.0390625,0.0625
877,USOK03J,,70.0,24.0,,24.9,,32.48828125,26.44140625,1.640625,6.80859375,1.953125,0.484375,3.3320312499999996,0.42968750000000006,5.21484375,0.8906249999999999,1.87109375,0.66796875,0.75390625,0.21875000000000003,1.8320312500000002,0.23828125,0.71484375,0.1875,0.01953125,0.0390625,0.04296875,0.09375,0.73046875,0.08203125,0.078125,0.375,0.546875,0.01953125,0.2578125,2.70703125,1.16796875,0.027343750000000003,3.26171875,0.203125,0.01953125,0.265625,0.66796875,0.82421875,0.2734375,0.40625,0.21875000000000003,0.3046875,0.05468750000000001,0.0234375,0.03125,0.6640625,0.078125,0.25390625,0.05078125,0.015625,0.027343750000000003
878,USOK03K,,70.0,24.0,,24.9,,32.56640625,25.0234375,1.5234375,7.078125,2.27734375,0.63671875,3.6328125000000004,0.47265625,5.0546875,1.00390625,1.98828125,0.703125,0.8007812499999999,0.19140625,1.94921875,0.19921875,1.23046875,0.26171875,0.0390625,0.05468750000000001,0.0625,0.0625,0.74609375,0.0703125,0.07421875,0.28515625,0.48046875,0.01171875,0.3046875,2.08984375,1.07421875,0.05468750000000001,3.65234375,0.296875,0.01953125,0.28515625,0.76171875,0.7578125,0.18359375,0.24609375,0.1171875,0.34765625,0.04296875,0.01953125,0.0390625,0.6796875,0.08203125,0.33203125,0.03515625,0.03515625,0.0625
879,USOK03L,,70.0,24.0,,24.9,,34.60546875,26.90625,1.6484375,6.617187500000001,2.16796875,0.4921875,3.1757812500000004,0.32421875,5.5859375,0.61328125,1.94140625,0.765625,0.7421875,0.26171875,1.66015625,0.2109375,0.5546875,0.19140625,0.03515625,0.0390625,0.0390625,0.08984375,0.53125,0.1328125,0.03125,0.2109375,0.57421875,0.03125,0.19140625,2.24609375,0.9804687499999999,0.03515625,1.7968749999999998,0.19140625,0.015625,0.171875,0.8203125,0.94140625,0.21875000000000003,0.2734375,0.15625,0.30078125,0.0390625,0.0234375,0.03515625,0.7929687499999999,0.06640625,0.375,0.027343750000000003,0.046875,0.07421875
880,USOK04A,,65.0,55.0,,25.0,,40.3828125,20.19921875,1.375,8.7265625,1.16796875,0.53125,1.859375,0.25390625,4.453125,1.140625,1.7968749999999998,0.625,0.60546875,0.3671875,1.54296875,0.2421875,1.69140625,0.27734375,0.01953125,0.09375,0.04296875,0.06640625,0.48828125,0.027343750000000003,0.0390625,0.140625,0.39453125,0.03125,1.04296875,1.359375,0.7578125,0.1015625,1.9960937500000002,0.1875,0.0390625,0.42578125000000006,0.3359375,1.21484375,0.22265624999999997,0.41015625,0.171875,0.37109375,0.04296875,0.0234375,0.078125,2.17578125,0.11328124999999999,0.21875000000000003,0.046875,0.05859375,0.0234375
881,USOK04B,,65.0,55.0,,25.0,,41.11328125,25.10546875,1.40234375,7.73046875,1.12890625,0.3359375,1.5234375,0.421875,4.18359375,0.65625,1.45703125,0.671875,0.52734375,0.37890625,1.25,0.2578125,0.53125,0.125,0.046875,0.10546875,0.08984375,0.171875,0.19921875,0.015625,0.01171875,0.17578125,0.30078125,0.03125,0.3828125,1.56640625,0.61328125,0.1015625,1.00390625,0.0859375,0.0234375,0.61328125,0.40625,1.2421875,0.171875,0.3359375,0.2890625,0.41015625,0.05468750000000001,0.01953125,0.09375,2.16796875,0.05468750000000001,0.21484375000000003,0.05468750000000001,0.09765625,0.046875
882,USOK04C,,65.0,55.0,,25.0,,40.73046875,22.671875,1.55859375,7.56640625,1.421875,0.33203125,1.8046875,0.44531249999999994,4.31640625,0.91015625,2.125,0.72265625,0.5390625,0.421875,1.74609375,0.2421875,0.61328125,0.23046875,0.04296875,0.15234375,0.08203125,0.1328125,0.2734375,0.03125,0.05859375,0.21875000000000003,0.43359375000000006,0.06640625,0.4609375,1.5,0.83984375,0.09375,0.9570312500000001,0.12109375,0.03125,0.59375,0.45312499999999994,0.93359375,0.20703125,0.4765625,0.21875000000000003,0.46875,0.04296875,0.046875,0.08203125,2.2109375,0.09765625,0.16796875,0.01171875,0.0703125,0.0234375
883,USOK05A,,65.0,11.0,,34.0,,29.98046875,34.06640625,0.9960937499999999,4.37890625,2.078125,0.43359375000000006,4.51953125,0.765625,6.4453125,0.41015625,1.640625,0.4765625,0.1015625,0.33203125,0.3828125,0.44140624999999994,0.2578125,0.1875,0.22265624999999997,0.078125,0.01953125,0.19140625,0.39453125,0.359375,1.05078125,0.24609375,0.5625,0.08203125,0.21875000000000003,0.65625,0.5859375,0.00390625,0.984375,0.2734375,0.01171875,3.5078125,0.2109375,0.39453125,0.18359375,0.3046875,0.375,0.05859375,0.05078125,0.015625,0.08203125,0.30078125,0.20703125,0.2421875,0.1484375,0.03515625,0.046875
884,USOK05B,,65.0,11.0,,34.0,,25.82421875,37.05078125,1.21484375,3.8867187499999996,1.76171875,0.421875,4.78125,1.09375,6.734374999999999,0.3828125,1.6484375,0.61328125,0.05859375,0.515625,0.3203125,0.703125,0.21875000000000003,0.18359375,0.41015625,0.203125,0.0625,0.15625,0.2421875,0.44531249999999994,1.18359375,0.21484375000000003,0.46484375,0.18359375,0.06640625,0.7734375,0.55859375,0.01171875,1.296875,0.140625,0.0078125,3.296875,0.23046875,0.53515625,0.09765625,0.13671875,0.33984375,0.1328125,0.046875,0.027343750000000003,0.01953125,0.3359375,0.23828125,0.42578125000000006,0.23828125,0.04296875,0.01953125
885,USOK05C,,65.0,11.0,,34.0,,33.09765625,27.535156249999996,0.9140625,4.63671875,1.953125,0.44140624999999994,4.96484375,0.64453125,8.42578125,0.4765625,1.7500000000000002,0.359375,0.06640625,0.4140625,0.34375,0.42968750000000006,0.3828125,0.20703125,0.2734375,0.10546875,0.046875,0.12109375,0.515625,0.3515625,1.4609375,0.23046875,0.71875,0.09765625,0.23828125,0.578125,0.7890625,0.01171875,1.36328125,0.234375,0.01953125,3.0234375,0.22265624999999997,0.5078125,0.12890625,0.34375,0.22656249999999997,0.08984375,0.078125,0.0390625,0.07421875,0.37109375,0.17578125,0.3046875,0.17578125,0.01171875,0.027343750000000003
886,USOK06A,,67.0,23.0,,,,50.35937499999999,23.47265625,1.0703125,4.90234375,0.56640625,0.3671875,0.86328125,0.515625,4.3515625,0.7890625,1.53125,0.40625,0.6640625,0.48046875,0.171875,0.640625,0.609375,0.0703125,0.0078125,0.015625,0.0703125,0.05468750000000001,0.08984375,0.0,0.046875,0.31640625,0.42578125000000006,0.0,0.05078125,3.58984375,0.58203125,0.0078125,0.53515625,0.078125,0.0,0.27734375,0.1953125,0.38671875,0.19140625,0.17578125,0.10546875,0.34375,0.027343750000000003,0.00390625,0.0,0.08984375,0.15234375,0.3203125,0.0,0.0234375,0.00390625
887,USOK06B,,67.0,23.0,,,,50.5234375,23.53515625,0.9921875,5.03125,0.55078125,0.23046875,0.82421875,0.41015625,4.2265625,0.671875,1.3984375,0.390625,0.59765625,0.3515625,0.10937500000000001,0.4921875,0.6796875,0.12890625,0.015625,0.027343750000000003,0.06640625,0.027343750000000003,0.08203125,0.00390625,0.0234375,0.375,0.35546875,0.0,0.05859375,4.43359375,0.73046875,0.015625,0.359375,0.0859375,0.00390625,0.34765625,0.15625,0.4140625,0.1875,0.16796875,0.08984375,0.22265624999999997,0.0234375,0.01171875,0.0,0.0703125,0.1875,0.296875,0.0,0.01171875,0.00390625
888,USOK06C,,67.0,23.0,,,,52.62890624999999,24.6328125,0.78125,4.47265625,0.609375,0.1953125,0.69140625,0.421875,3.71484375,0.5625,1.46875,0.3671875,0.53515625,0.37109375,0.1640625,0.5859375,0.34765625,0.09765625,0.0078125,0.0078125,0.0390625,0.027343750000000003,0.0390625,0.00390625,0.01953125,0.3046875,0.30859375,0.0,0.03125,3.60546875,0.671875,0.0078125,0.3046875,0.0703125,0.00390625,0.22656249999999997,0.10546875,0.296875,0.2109375,0.0625,0.1015625,0.23828125,0.01171875,0.0234375,0.00390625,0.08203125,0.19140625,0.31640625,0.0,0.027343750000000003,0.0
889,USOK07A,,79.0,15.0,,25.0,,31.57421875,31.8046875,0.9960937499999999,6.21875,2.47265625,0.40234375,0.8007812499999999,0.29296875,14.9453125,0.23828125,3.03125,0.40625,0.12109375,0.234375,0.18359375,0.3359375,0.42578125000000006,0.1171875,0.03515625,0.0390625,0.027343750000000003,0.1171875,0.26953125,0.01171875,0.05468750000000001,0.15234375,0.19921875,0.03515625,0.10546875,0.26171875,0.2890625,0.3359375,0.3671875,0.027343750000000003,0.0,0.01953125,0.21484375000000003,1.2890625,0.10546875,0.078125,0.03515625,0.16796875,0.03515625,0.015625,0.0390625,0.19921875,0.125,0.66015625,0.0078125,0.01171875,0.06640625
890,USOK07B,,79.0,15.0,,25.0,,33.56640625,25.921875,0.8828124999999999,6.5234375,2.67578125,0.5625,1.08984375,0.328125,15.55078125,0.5390625,3.0546875,0.44531249999999994,0.0703125,0.24609375,0.2421875,0.1796875,1.0,0.3203125,0.015625,0.08984375,0.0078125,0.17578125,0.76953125,0.015625,0.06640625,0.33984375,0.28515625,0.03125,0.32421875,0.08984375,0.35546875,0.40234375,0.70703125,0.11328124999999999,0.0078125,0.01953125,0.234375,0.9648437500000001,0.21875000000000003,0.20703125,0.01171875,0.1796875,0.05468750000000001,0.01953125,0.03125,0.2109375,0.1640625,0.57421875,0.0078125,0.05859375,0.046875
891,USOK07C,,79.0,15.0,,25.0,,32.015625,30.16796875,0.77734375,6.22265625,2.0,0.4765625,0.9570312500000001,0.22265624999999997,14.734375,0.45703125,2.95703125,0.34765625,0.05859375,0.19921875,0.22265624999999997,0.34765625,0.94140625,0.2578125,0.046875,0.04296875,0.00390625,0.08984375,0.58984375,0.0078125,0.03125,0.26171875,0.25,0.05468750000000001,0.2734375,0.234375,0.33984375,0.28125,0.81640625,0.046875,0.00390625,0.0234375,0.1796875,1.21484375,0.18359375,0.171875,0.027343750000000003,0.14453125,0.04296875,0.03125,0.03515625,0.19921875,0.15625,0.7421875,0.00390625,0.0234375,0.08203125
892,USOK08A,,70.0,15.0,,28.0,,41.26171875,20.55078125,1.59375,7.75,1.21875,0.4921875,1.6015624999999998,0.45312499999999994,6.0625,0.71484375,1.08203125,0.94140625,0.28125,0.5234375,1.234375,0.1796875,0.84375,0.12109375,0.0078125,0.046875,0.0625,0.015625,0.4140625,0.05859375,0.04296875,0.30078125,0.5703125,0.027343750000000003,0.33984375,1.34765625,1.28515625,0.0390625,2.11328125,0.2109375,0.0078125,0.73046875,0.50390625,1.19140625,0.87890625,0.20703125,0.15625,0.546875,0.0390625,0.0390625,0.027343750000000003,1.234375,0.2109375,0.3125,0.03125,0.01953125,0.07421875
893,USOK08B,,70.0,15.0,,28.0,,39.40234375,18.8984375,1.7500000000000002,9.3359375,1.23828125,0.45312499999999994,1.6679687499999998,0.45703125,6.72265625,0.7265625,1.1796875,1.01953125,0.28515625,0.56640625,1.35546875,0.15625,1.046875,0.10546875,0.01953125,0.1171875,0.1015625,0.01171875,0.62890625,0.08203125,0.0625,0.25,0.64453125,0.015625,0.43750000000000006,1.265625,1.3203125,0.04296875,2.30078125,0.26953125,0.01171875,0.45312499999999994,0.5078125,0.9296875,1.01953125,0.2578125,0.171875,0.51953125,0.03125,0.0234375,0.015625,1.375,0.22656249999999997,0.37109375,0.05078125,0.0,0.09765625
894,USOK08C,,70.0,15.0,,28.0,,39.25,14.33203125,1.359375,10.5625,1.65625,0.5859375,2.03125,0.35546875,4.80078125,1.12890625,1.23828125,0.765625,0.13671875,0.4609375,1.28125,0.10937500000000001,2.41015625,1.05859375,0.015625,0.05859375,0.05859375,0.0078125,1.09375,0.0625,0.078125,0.9140625,0.58984375,0.01953125,1.32421875,0.75390625,1.12890625,0.0625,4.796875,0.46875,0.01953125,0.46484375,0.35546875,0.5546875,0.9882812499999999,0.42578125000000006,0.07421875,0.3984375,0.0,0.0390625,0.046875,1.19140625,0.15234375,0.23828125,0.03515625,0.01171875,0.046875
895,USOK09A,,82.0,15.0,,28.0,,31.808593750000004,39.76953125,0.796875,3.91015625,0.83203125,0.51171875,0.87890625,0.15625,4.17578125,0.55859375,0.9921875,0.4921875,0.16015625,0.1640625,0.34765625,0.19140625,0.31640625,0.1875,0.0234375,0.01953125,0.078125,0.078125,0.1171875,0.0078125,0.05468750000000001,0.17578125,0.0859375,0.0,0.0390625,1.51953125,0.25,0.0625,0.3828125,0.0625,0.01171875,0.54296875,0.17578125,7.17578125,0.12890625,0.1640625,0.12109375,0.66015625,0.05859375,0.078125,0.24609375,0.609375,0.05859375,0.69921875,0.0,0.01953125,0.04296875
896,USOK09B,,82.0,15.0,,28.0,,32.9609375,38.8984375,0.9062499999999999,4.15234375,0.7578125,0.5234375,1.0,0.140625,4.625,0.6640625,0.9296875,0.515625,0.12109375,0.17578125,0.3671875,0.2109375,0.28515625,0.1796875,0.015625,0.0390625,0.0625,0.03125,0.16796875,0.01171875,0.0703125,0.16015625,0.1015625,0.0,0.03515625,1.44921875,0.33203125,0.06640625,0.5,0.05468750000000001,0.00390625,0.27734375,0.12890625,6.3984375,0.1015625,0.1484375,0.125,0.50390625,0.0703125,0.05859375,0.20703125,0.53125,0.078125,0.828125,0.00390625,0.00390625,0.01953125
897,USOK09C,,82.0,15.0,,28.0,,33.671875,39.1796875,1.234375,4.1875,0.86328125,0.46875,1.08203125,0.171875,4.35546875,0.6640625,1.18359375,0.6484375,0.25390625,0.25390625,0.44531249999999994,0.23046875,0.29296875,0.19921875,0.01171875,0.046875,0.125,0.05078125,0.15625,0.01953125,0.04296875,0.17578125,0.10546875,0.0,0.046875,1.015625,0.28125,0.07421875,0.625,0.06640625,0.01171875,0.31640625,0.1328125,4.66796875,0.10937500000000001,0.13671875,0.05078125,0.49609375,0.0390625,0.07421875,0.1953125,0.60546875,0.08984375,0.7929687499999999,0.01171875,0.01171875,0.027343750000000003
